4039 2 4 1 7 8 9 8 8 8 7 8 8 7 7.50 8.50 8.50 9.50 8 8 8 8 7 8 9.50 9.50 8.50 8 8 7 9 9 6 8 9 8.80 8.60 40 29 37 49 32 33 36 39 36 38 44 29 38 39 2 2 2 1 1
4040 1 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 NA 34 29 34 34 28 35 42 38 36 28 38 37 34 35 NA NA NA 2 2
4041 1 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.40 5.80 29 25 28 29 28 38 33 28 31 26 25 29 24 24 NA NA NA 3 3
4042 1 4 2 7 8 5 6 6 7 7 6 7 5 4.00 6.00 4.00 7.00 6 6 7 7 6 6 6.50 7.50 6.00 6 6 7 7 5 7 6 5 6.20 5.50 33 39 36 25 42 31 39 35 36 26 37 34 34 33 2 3 3 3 3
4044 1 4 3 7 6 5 6 7 6 7 7 7 6 5.00 5.00 6.00 6.00 7 7 8 7 6 7 7.50 6.00 8.00 6 7 7 6 5 7 7 6 6.70 NA 30 40 28 32 32 31 29 38 34 35 32 25 28 28 2 2 2 3 3
4045 1 4 3 7 7 7 7 7 8 7 8 8 7 8.00 8.00 8.00 8.50 8 9 8 8 8 8 9.50 8.50 8.50 9 8 7 8 10 7 8 9 8.50 8.30 42 41 33 22 42 38 29 34 29 33 36 41 34 33 2 2 2 1 3
4046 1 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 9.00 8.90 34 40 41 43 46 35 34 35 36 38 44 37 40 40 NA NA NA 1 1
4048 2 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.00 6.70 32 37 40 43 36 26 37 43 32 30 42 47 40 41 NA NA NA 3 1
4049 2 4 3 7 8 7 7 8 8 7 7 7 7 7.00 8.00 8.00 7.50 7 8 6 7 6 7 7.50 6.00 7.00 7 7 8 9 NA 6 9 7 8.00 NA 33 25 32 34 34 33 32 34 43 33 34 37 32 32 3 2 2 2 3
4050 2 4 3 8 8 7 7 7 8 7 7 6 7 8.00 8.00 7.00 7.50 7 7 6 7 6 7 8.50 7.00 7.00 6 6 7 7 7 6 6 7 7.70 NA 27 33 30 32 32 35 33 45 29 35 40 37 32 33 3 2 2 2 3
4051 2 4 2 8 8 7 8 8 7 8 7 7 8 8.00 9.00 8.00 7.50 8 6 7 8 8 7 7.50 8.00 8.00 7 7 9 8 7 8 9 7 7.60 NA 45 36 42 38 32 33 42 32 37 33 47 42 41 43 2 2 2 2 1
4053 2 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.80 7.40 39 37 32 41 48 40 47 42 36 36 41 40 42 41 NA NA NA 2 1
4056 2 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.70 8.70 49 40 49 44 48 40 41 45 42 44 28 39 47 47 NA NA NA 1 1
4057 2 4 2 7 8 8 7 8 8 7 7 6 6 6.00 7.00 7.00 8.50 7 8 8 8 7 7 8.50 7.50 7.50 8 8 7 8 8 7 8 8 7.30 NA 33 32 37 39 34 40 28 34 42 36 32 40 35 35 2 2 2 3 2
4058 2 4 2 8 8 8 7 8 8 8 8 8 8 9.50 9.50 8.50 10.50 9 9 7 8 8 8 9.50 8.50 8.50 9 8 9 8 8 9 9 8 8.50 8.20 40 36 40 44 36 28 41 39 43 39 37 41 42 43 2 2 2 1 1
4059 2 4 2 7 8 8 8 8 8 7 8 8 7 6.50 7.50 8.50 8.50 6 8 8 7 7 7 7.50 7.50 7.50 7 6 7 6 8 7 6 6 7.20 6.70 31 37 28 38 36 28 29 25 26 31 37 39 30 30 2 2 2 3 3
4061 1 4 3 6 7 NA 5 7 NA 7 6 5 5 3.50 NA NA NA 6 NA 5 4 4 7 6.00 NA NA NA NA 5 7 NA 5 7 NA 6.30 NA 39 36 40 32 38 35 30 38 26 31 32 40 35 34 3 2 NA 3 2
4062 1 4 2 9 9 9 8 8 9 9 9 8 9 9.50 9.50 9.50 9.50 9 9 8 8 8 8 8.50 7.50 8.50 8 8 8 8 9 8 8 9 8.70 8.70 39 39 43 39 40 40 32 32 39 35 32 29 37 36 2 2 2 1 2
4063 1 4 3 7 8 8 6 7 8 8 7 7 7 7.00 7.00 7.00 9.50 8 9 8 9 9 9 10.50 9.50 10.50 9 9 7 8 9 7 8 9 8.90 8.80 26 26 28 27 30 38 29 27 32 31 26 20 22 21 2 1 1 1 3
4066 1 4 2 9 7 8 8 7 8 7 7 8 8 7.50 8.50 7.50 8.50 8 9 8 8 8 8 9.50 9.50 9.50 8 9 8 8 9 7 7 9 8.50 8.40 37 37 45 38 38 47 39 32 32 31 40 40 40 39 2 2 1 1 1
4067 1 4 1 7 7 7 7 6 7 7 6 5 6 6.00 6.00 4.00 6.50 5 7 8 7 7 6 8.50 7.50 6.00 6 6 7 6 6 7 5 5 6.60 NA 32 37 32 39 30 31 39 45 29 36 41 41 37 38 2 3 3 3 2
4068 1 4 2 7 7 8 6 7 7 7 6 6 6 7.00 7.00 8.00 8.50 7 8 7 7 6 7 7.50 7.00 7.00 7 8 7 7 8 6 6 8 7.90 NA 29 28 32 34 28 24 30 35 26 33 33 37 28 29 2 2 2 2 3
4069 1 4 1 8 8 9 8 7 8 9 10 9 9 10.50 NA NA NA 8 8 9 8 8 8 10.50 NA NA 9 10 8 8 8 7 8 9 8.90 9.00 33 43 35 41 28 38 39 31 34 39 34 37 37 37 1 2 NA 1 2
4070 1 4 3 8 6 6 7 7 7 8 8 7 7 7.00 6.00 5.00 5.50 7 6 8 7 8 7 8.50 6.00 8.00 5 6 8 7 6 8 6 7 6.90 NA 39 40 45 39 46 40 36 38 28 41 37 37 41 40 2 2 2 3 1
4071 1 4 2 7 8 5 7 6 6 7 5 5 5 4.50 4.50 6.50 5.00 6 5 7 6 6 6 8.00 5.50 5.50 5 5 7 7 5 6 7 5 6.10 NA 31 36 33 35 28 31 34 38 32 41 34 44 35 36 2 3 3 3 2
4072 1 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.20 6.60 27 34 29 33 26 33 28 25 34 30 29 28 25 25 NA NA NA 3 3
4074 1 4 1 6 6 6 7 7 7 8 8 7 6 6.00 6.00 6.00 7.50 7 5 8 7 7 8 9.50 8.50 7.50 8 8 8 8 NA 7 7 8 7.70 7.30 39 36 33 33 38 35 40 38 42 39 44 35 38 38 2 2 2 2 2
4075 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.90 NA 30 36 28 34 30 24 34 35 29 30 37 35 30 31 NA NA NA 3 3
4076 1 4 1 8 8 8 9 8 8 8 8 8 8 8.50 7.50 8.50 9.50 8 9 8 8 8 8 9.50 9.50 8.50 8 8 9 9 10 9 8 9 8.60 8.50 42 49 49 41 44 54 32 34 45 46 38 47 48 47 2 2 2 1 1
4078 1 4 3 6 6 6 6 5 5 7 4 4 4 4.50 4.50 5.50 6.00 6 6 6 5 5 5 6.00 6.50 7.50 6 6 6 6 5 7 6 6 6.70 NA 30 32 38 35 34 31 36 34 31 30 29 31 31 31 3 3 2 3 3
4079 1 4 1 8 10 8 8 9 8 9 9 9 9 9.50 NA NA NA 8 10 9 9 9 10 11.50 NA NA 10 9 9 9 9 9 9 8 9.20 9.10 43 43 44 43 38 40 41 38 39 43 37 41 45 45 1 1 NA 1 1
4080 1 4 1 8 8 8 8 8 8 8 8 8 8 9.50 9.50 9.50 10.50 8 9 8 9 8 9 9.50 8.50 9.50 9 9 8 9 9 7 8 9 8.90 8.90 40 36 38 35 42 40 37 32 39 38 41 43 40 40 2 1 1 1 1
4081 1 4 2 6 6 6 5 6 6 7 6 4 5 8.00 8.00 9.00 10.00 6 6 7 6 7 6 8.00 7.00 7.00 6 5 6 6 6 6 5 6 6.60 NA 33 28 31 28 34 42 39 29 31 30 41 36 32 31 2 3 2 3 3
4083 1 4 2 6 7 NA 7 8 NA 7 6 6 6 NA NA NA NA 8 NA 7 7 8 8 NA NA NA NA NA 8 8 NA 7 8 NA NA NA 31 40 32 36 26 35 28 34 36 30 32 32 30 31 2 2 NA NA 3
4086 1 4 2 9 NA NA 9 NA NA 9 NA NA NA NA NA NA NA NA NA 9 NA NA NA NA NA NA NA NA 8 NA NA 9 NA NA 7.90 7.80 30 40 33 32 30 35 29 29 45 39 41 42 35 35 1 NA NA 2 2
4087 1 4 2 9 9 7 8 7 7 8 8 8 8 8.50 8.50 8.50 8.50 8 9 8 8 8 8 9.50 9.50 9.50 9 9 8 8 NA 7 7 8 8.40 8.30 44 36 39 46 48 40 35 38 32 43 42 36 42 41 2 2 1 2 1
4088 1 4 2 8 8 7 6 7 8 7 8 7 8 7.00 7.00 6.00 6.50 7 8 8 8 8 8 8.50 8.00 8.00 6 6 9 8 8 8 7 8 6.90 NA 38 43 44 33 32 35 36 32 32 41 32 39 38 38 2 2 2 3 2
4089 1 4 3 9 7 7 9 6 7 8 8 8 8 9.50 9.50 8.50 8.50 8 7 8 7 6 8 8.50 8.00 7.00 7 8 8 9 6 8 8 6 7.50 7.40 29 25 30 32 30 40 32 31 39 36 34 31 29 29 2 2 2 2 3
4091 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 29 39 29 29 30 26 29 32 36 46 29 46 32 33 NA NA NA NA 3
4092 1 4 2 7 8 7 7 6 6 7 7 6 7 6.00 7.00 7.00 7.50 7 7 8 8 8 8 8.50 6.50 8.00 7 6 7 7 7 7 7 7 7.10 NA 42 29 33 33 42 31 32 32 36 38 37 30 33 33 2 2 2 3 3
4093 1 4 3 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.70 NA 33 48 29 41 32 33 29 29 26 28 33 24 29 29 NA NA NA 3 3
4094 1 4 1 7 6 6 7 6 7 7 6 5 6 4.50 2.50 4.50 5.00 6 6 7 6 6 6 5.50 3.50 4.50 5 5 6 5 6 6 6 6 6.80 NA 38 41 31 34 34 38 30 34 36 33 32 39 34 34 2 3 3 3 2
4095 1 4 1 7 8 7 7 9 9 10 10 10 10 10.50 NA NA NA 9 9 7 8 8 8 9.50 NA NA 9 8 7 9 9 7 9 10 9.10 9.00 32 40 40 36 42 38 31 29 29 35 34 31 34 33 2 2 NA 1 3
4096 1 4 2 5 6 NA 5 6 NA 6 5 6 5 7.00 NA NA NA 5 NA 5 5 5 5 7.00 NA NA NA NA 5 6 NA 5 6 NA 7.80 NA 29 29 32 33 24 28 32 35 43 35 30 30 29 30 3 3 NA 2 3
4097 1 4 3 6 7 8 6 7 7 7 6 7 7 7.00 8.00 7.00 7.50 7 7 8 8 8 8 11.50 10.50 10.50 8 8 6 7 8 7 7 7 8.10 7.80 37 40 47 35 34 38 44 38 47 44 36 39 43 44 2 2 1 2 1
4098 1 4 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 7.80 45 29 41 29 38 42 29 46 39 35 32 42 38 48 NA NA NA 2 1
4100 1 4 3 8 6 7 6 6 6 8 7 7 7 7.00 NA NA NA 7 5 6 7 6 6 6.00 NA NA 5 5 7 6 6 8 7 5 6.60 NA 42 36 38 34 32 33 29 34 50 28 36 38 36 37 3 3 NA 3 2
5001 1 5 2 8 8 8 8 8 8 8 9 8 9 8.50 8.50 8.50 9.50 8 8 9 8 9 9 9.50 8.50 9.50 8 8 7 8 7 8 8 7 8.30 7.90 40 35 38 38 44 39 34 30 34 38 34 30 36 35 1 1 1 2 2
5002 1 5 2 7 8 8 7 8 7 7 8 9 8 8.50 8.50 8.50 9.50 8 8 9 9 8 8 9.50 8.50 8.50 9 8 8 8 8 8 8 8 8.20 7.90 39 40 45 36 35 43 37 33 35 41 44 47 42 43 1 2 2 2 1
5003 2 5 3 8 9 9 7 7 9 7 9 8 9 10.50 10.50 10.50 11.50 8 9 9 9 9 9 11.50 10.50 10.50 9 9 8 9 9 8 NA 9 9.40 9.50 37 32 33 38 35 35 39 40 31 35 30 39 35 35 1 1 1 1 2
5004 2 5 1 9 9 9 9 9 9 8 9 9 9 10.50 10.50 10.50 10.50 10 9 9 9 9 9 9.50 9.50 9.50 9 10 9 10 9 9 10 9 9.10 9.10 43 38 36 38 42 33 37 37 41 47 31 34 39 39 1 1 1 1 1
5005 2 5 3 8 8 NA 8 8 NA 6 7 6 8 NA NA NA NA 8 NA 5 5 5 7 NA NA NA NA NA 7 8 NA 6 5 NA 7.30 7.40 25 30 21 19 20 35 26 26 24 20 33 29 20 19 3 2 NA 3 3
5006 2 5 2 8 8 7 8 8 8 7 7 7 7 7.00 7.00 8.00 7.50 7 7 7 8 8 7 8.50 7.50 6.50 7 7 7 8 8 7 7 6 7.70 7.10 30 31 26 33 38 41 28 46 34 28 32 37 31 30 2 2 3 2 3
5007 1 5 2 7 8 6 6 7 7 7 6 6 6 5.50 5.50 4.50 7.00 7 5 7 7 7 7 9.00 7.00 7.00 6 5 7 7 NA 5 5 6 6.30 NA 23 26 23 26 23 22 31 26 23 27 22 31 21 21 2 2 2 3 3
5008 1 5 1 9 8 8 8 7 8 8 9 8 8 NA NA NA NA 8 8 9 8 8 8 NA NA NA 9 9 9 7 8 8 7 8 8.20 8.20 43 47 46 48 40 43 43 26 34 40 41 43 45 46 1 2 NA 2 1
5009 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.60 8.60 31 29 25 35 31 30 29 29 23 27 24 25 23 23 NA NA NA 1 3
5010 1 5 2 7 7 7 7 7 8 7 8 7 6 7.00 8.00 7.00 10.50 8 9 8 7 6 7 7.50 8.00 9.00 9 9 8 7 9 8 7 9 8.50 8.60 36 30 30 33 35 36 33 45 38 38 30 43 35 35 2 2 1 1 2
5011 1 5 2 7 8 7 7 8 8 8 7 8 9 10.50 NA NA NA 8 8 7 8 7 8 8.50 NA NA 6 6 7 8 7 6 8 8 8.20 8.10 27 39 34 36 37 46 37 42 24 35 32 42 34 34 2 2 NA 2 2
5012 1 5 2 7 NA NA 7 NA NA 7 6 5 NA NA NA NA NA NA NA 6 6 6 NA NA NA NA NA NA 6 NA NA 6 NA NA NA NA 39 37 39 35 31 39 46 33 38 34 26 39 37 37 3 NA NA NA 2
5013 2 5 1 9 9 9 9 9 9 9 10 9 10 10.50 9.50 9.50 9.50 9 8 10 9 9 9 10.50 9.50 8.50 7 8 8 9 8 8 8 9 8.20 8.10 32 50 40 40 37 33 47 38 34 37 40 34 41 42 1 1 2 2 1
5014 2 5 2 9 9 9 9 9 9 9 9 9 9 11.50 11.50 11.50 11.50 9 9 9 9 10 10 11.50 10.50 10.50 9 10 9 9 9 9 9 9 NA NA 44 45 42 41 42 60 37 42 43 51 35 38 47 45 1 1 1 NA 1
5015 1 5 2 8 7 8 7 8 9 7 7 7 7 8.50 9.50 9.50 10.50 8 9 8 8 8 9 10.50 9.50 10.50 10 9 7 9 9 8 NA 9 9.10 9.10 37 29 31 34 33 27 28 29 26 27 26 22 25 25 2 1 1 1 3
5016 1 5 2 8 8 7 7 8 8 8 7 8 7 7.50 5.50 6.00 7.50 9 9 9 8 7 9 8.50 7.50 7.50 9 8 9 9 NA 9 9 8 7.80 7.70 37 31 33 33 37 33 31 38 32 33 35 36 33 33 1 1 2 2 3
5017 1 5 2 7 7 7 6 7 7 6 5 5 5 5.00 NA NA NA 8 8 7 7 6 6 7.50 NA NA 8 7 7 7 6 6 8 6 7.30 NA 24 27 23 29 31 32 26 25 38 30 35 27 24 23 2 3 NA 3 3
5018 2 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.10 8.00 32 29 35 31 29 35 33 38 35 38 32 37 32 32 NA NA NA 2 3
5020 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 6.20 NA 33 37 35 32 35 32 37 30 32 27 35 31 31 32 NA NA NA 3 3
5021 2 5 1 8 9 9 8 9 9 9 8 9 8 9.50 9.50 9.50 10.50 9 10 9 8 9 8 9.50 9.50 10.50 10 9 8 8 9 8 8 9 9.20 8.90 46 44 48 38 44 46 42 44 43 33 57 36 48 48 1 2 1 1 1
5022 2 5 1 8 9 9 8 9 9 8 9 9 9 10.50 10.50 10.50 10.50 9 9 8 9 9 9 10.50 10.50 10.50 8 8 9 9 9 8 9 9 9.20 9.10 35 32 40 41 37 36 39 34 30 42 26 35 35 35 2 1 1 1 2
5023 1 5 2 9 9 8 9 8 9 9 9 10 9 10.50 10.50 9.50 10.50 9 8 8 8 8 8 10.50 8.50 8.50 8 9 8 9 7 8 9 7 8.30 8.30 40 34 45 33 48 35 35 25 38 35 40 41 38 38 2 2 2 2 2
5024 2 5 1 9 9 9 9 9 9 9 10 10 10 10.50 10.50 10.50 10.50 9 8 9 9 9 10 10.50 10.50 10.50 10 10 9 9 9 9 9 10 9.80 9.80 40 34 47 37 33 52 34 36 46 44 39 25 39 39 1 1 1 1 1
5026 1 5 2 8 8 8 8 7 8 7 7 6 6 7.00 7.00 7.00 7.50 7 8 8 7 7 7 10.50 7.50 8.50 7 8 8 7 6 6 7 7 8.10 7.80 30 32 37 35 44 33 39 33 50 35 42 31 36 36 2 2 2 2 2
5027 2 5 1 9 10 10 9 9 9 9 9 10 10 11.50 11.50 11.50 10.50 8 9 9 8 9 9 10.50 9.50 9.50 9 8 9 9 10 9 9 9 9.30 9.50 41 50 45 41 38 47 40 37 46 40 40 46 47 48 1 1 1 1 1
5028 2 5 3 8 8 8 9 9 8 9 9 8 8 10.50 10.50 10.50 11.50 9 9 8 9 8 7 9.50 8.50 8.00 7 8 9 9 8 10 8 10 8.90 8.90 47 41 34 51 48 35 33 38 41 44 55 41 46 46 2 2 2 1 1
5029 1 5 2 8 6 6 7 6 6 7 6 6 6 6.50 6.00 6.00 7.50 6 8 7 7 6 5 9.00 6.00 7.00 6 6 7 7 6 7 7 6 6.80 6.30 25 33 27 30 35 30 29 36 37 34 41 39 28 27 2 3 2 3 3
5030 2 5 2 8 8 9 9 8 9 8 7 8 7 7.00 7.00 7.00 8.50 8 8 8 8 8 7 7.50 8.00 8.00 9 8 8 8 9 8 8 9 8.70 8.30 31 37 39 48 37 33 43 44 42 40 39 34 40 41 2 2 2 1 1
5032 1 5 2 NA 8 NA NA 6 NA NA 5 6 6 5.50 NA NA NA 8 NA NA 7 9 8 7.00 NA NA NA NA NA 8 NA NA 8 NA NA NA 40 37 36 36 40 39 20 25 32 34 46 41 36 35 NA 2 NA NA 2
5033 2 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 7.70 30 31 37 32 44 33 37 37 39 45 37 41 37 36 NA NA NA 2 2
5034 2 5 3 7 8 7 6 8 7 8 8 8 9 8.50 8.50 8.50 8.50 8 7 7 7 6 7 7.50 6.00 7.00 7 6 8 7 6 7 8 7 7.80 7.40 34 47 31 36 37 33 43 36 38 33 34 41 37 38 2 2 2 2 2
5035 2 5 2 8 7 7 7 8 7 7 7 8 7 7.00 6.00 6.00 7.50 8 7 7 7 7 6 8.50 6.00 6.00 6 6 9 9 6 9 7 6 7.30 6.80 45 31 36 36 38 30 35 36 43 40 34 37 37 38 2 3 3 3 2
5036 2 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.00 7.80 25 27 25 34 25 27 35 36 34 30 29 38 27 27 NA NA NA 2 3
5037 1 5 2 8 8 9 7 8 8 7 7 8 9 9.50 9.50 9.50 10.50 9 9 7 7 7 8 9.50 9.50 8.50 8 8 7 9 9 7 9 9 8.50 8.60 34 49 40 38 31 38 29 41 32 34 35 38 38 39 2 2 2 1 1
5038 1 5 2 8 8 7 8 8 8 8 9 9 8 8.50 7.00 6.00 7.50 8 7 9 9 9 9 9.50 9.00 8.00 7 6 8 8 7 7 8 6 NA NA 33 37 31 37 37 35 33 30 30 30 38 36 33 32 1 1 2 NA 3
5039 1 5 2 7 8 7 8 8 8 8 8 9 7 8.00 8.00 8.00 8.50 7 7 8 7 7 7 7.50 5.00 7.00 7 7 7 9 8 7 7 8 7.90 NA 34 22 26 36 29 35 44 34 34 37 30 27 29 29 2 2 2 2 3
5041 2 5 2 7 8 7 7 7 7 8 8 8 7 6.00 5.00 7.50 8.00 7 7 7 7 7 7 7.50 5.00 5.50 7 6 5 7 5 6 8 5 7.30 NA 33 34 35 33 31 32 31 34 30 41 31 33 31 32 2 2 3 3 3
5042 2 5 2 8 8 9 9 8 8 8 9 9 9 9.50 10.50 10.50 10.50 7 8 9 9 9 7 9.50 9.50 8.50 8 9 9 9 9 8 8 9 9.00 8.70 32 30 30 36 35 36 40 34 30 35 28 37 32 31 1 2 2 1 3
5043 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.20 NA 40 42 42 29 29 27 33 40 31 30 41 37 36 38 NA NA NA 3 2
5044 1 5 1 8 9 9 7 8 9 8 9 9 9 10.50 NA NA NA 9 9 10 10 10 10 11.50 NA NA 10 10 9 9 9 8 9 9 9.20 9.30 43 47 49 49 48 43 42 42 35 42 35 39 47 47 1 1 NA 1 1
5045 1 5 2 7 7 6 8 7 6 8 8 8 7 8.00 8.00 8.00 7.50 6 6 7 8 8 6 6.50 6.00 7.00 6 5 7 8 9 7 7 7 6.90 NA 35 40 35 30 37 33 37 42 43 27 33 33 35 35 2 3 2 3 2
5046 2 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.60 8.40 32 31 38 36 38 30 34 34 35 38 37 35 34 34 NA NA NA 1 2
5047 1 5 2 7 7 7 7 7 7 7 6 5 6 8.00 7.00 7.00 6.50 7 8 8 7 8 7 9.50 7.50 7.00 6 6 8 6 NA 7 6 7 7.30 NA 26 32 25 38 31 35 31 44 39 30 19 27 28 27 2 2 2 3 3
5048 1 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.70 NA 29 30 26 35 27 35 39 38 34 30 28 32 29 29 NA NA NA 3 3
5049 1 5 2 9 8 6 7 7 7 7 6 8 7 7.00 6.00 6.00 6.50 7 7 8 9 9 9 9.50 8.00 8.00 6 7 7 7 5 7 8 6 7.10 NA 31 40 32 37 37 33 35 29 38 38 33 33 34 34 2 1 2 3 2
5050 1 5 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 7.90 7.90 31 45 38 37 31 35 40 40 30 41 32 32 36 37 NA NA NA 2 2
5051 2 5 2 9 9 8 9 9 8 8 8 9 8 8.50 NA NA NA 8 6 7 7 8 7 7.50 NA NA 7 7 9 8 9 9 8 8 7.90 7.60 47 44 46 36 37 38 35 36 43 33 43 38 43 43 2 2 NA 2 1
5052 2 5 2 8 7 6 7 8 8 9 9 8 9 8.50 7.50 6.50 8.50 7 6 8 8 7 7 8.50 6.00 5.00 6 6 8 7 6 7 8 6 7.30 NA 40 40 39 33 33 36 31 27 37 34 33 31 34 34 2 2 3 3 2
5053 1 5 3 8 8 6 7 7 6 7 7 6 6 6.00 6.00 4.00 6.50 7 6 8 8 7 9 9.50 6.50 7.00 5 4 8 7 5 8 7 5 6.50 NA 32 39 40 48 38 36 33 34 41 37 35 42 40 40 2 1 2 3 1
5054 2 5 3 7 7 7 8 8 7 8 9 9 9 9.50 7.50 7.50 8.50 8 7 7 7 7 7 7.50 7.00 6.00 5 6 6 8 7 7 7 6 7.10 NA 32 32 34 36 37 43 42 41 39 35 43 36 37 37 2 2 3 3 2
5055 2 5 3 9 8 8 9 9 8 7 9 8 8 9.50 7.50 8.50 8.50 8 7 8 8 8 8 8.50 8.50 7.50 7 7 9 9 7 7 8 8 7.90 7.60 34 34 42 42 33 27 42 40 28 38 34 39 37 39 2 2 2 2 1
5057 1 5 2 8 8 6 8 8 7 8 7 7 7 9.50 8.50 10.50 9.50 7 8 8 8 9 9 10.50 8.50 8.50 6 7 8 7 6 7 8 7 7.80 7.80 35 36 43 32 37 32 42 30 34 34 39 18 33 33 2 1 2 2 3
5058 1 5 3 7 7 6 7 6 7 8 7 7 7 6.00 8.00 7.00 7.50 8 8 8 9 9 8 8.50 6.00 7.00 7 7 8 7 8 8 8 8 7.60 7.40 33 40 39 28 42 35 37 30 32 34 38 31 34 33 2 2 2 2 3
5059 2 5 2 9 9 9 9 9 9 8 7 8 9 10.50 10.50 10.50 10.50 9 9 9 8 8 8 10.50 10.50 10.50 9 9 9 9 9 8 8 9 9.60 9.40 41 32 38 57 37 43 39 33 39 38 34 38 41 41 1 2 1 1 1
5060 1 5 1 7 7 6 8 7 7 7 8 8 7 6.00 6.50 6.50 7.00 8 7 8 7 7 8 7.50 7.00 7.00 8 8 8 8 7 8 8 8 7.50 7.40 35 43 42 37 35 30 44 44 30 33 38 36 39 40 2 2 2 2 1
5061 2 5 2 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 8.20 7.80 34 30 37 42 40 35 34 31 38 37 33 36 35 35 NA NA NA 2 2
5062 2 5 2 8 9 9 8 9 8 7 8 7 8 8.50 8.50 9.50 9.50 7 8 8 8 9 8 8.50 9.50 9.50 8 7 8 8 7 8 8 7 8.40 8.10 33 37 36 32 37 39 28 31 30 37 48 44 36 36 2 2 1 2 2
5063 2 5 2 7 8 9 7 8 9 9 8 7 7 8.50 9.50 10.50 9.50 8 8 9 8 8 9 10.50 9.50 10.50 9 9 9 8 9 8 7 9 8.90 8.80 44 32 43 36 40 41 34 31 35 31 38 46 40 38 1 1 1 1 2
5064 1 5 2 7 7 6 6 6 6 7 6 7 6 5.00 4.00 5.00 6.50 6 6 7 7 6 6 4.00 4.00 4.00 6 6 6 7 6 7 6 6 6.60 5.90 28 30 31 34 29 36 31 33 38 34 34 38 31 31 2 3 3 3 3
5065 1 5 3 8 7 6 6 6 5 7 5 6 5 3.50 5.50 5.50 7.00 7 7 8 8 7 8 8.50 7.50 7.50 6 6 8 7 7 8 6 7 7.10 6.80 43 32 40 36 31 36 34 31 34 42 41 44 38 39 2 2 2 3 1
5066 2 5 2 8 8 9 8 8 9 9 9 10 8 9.50 9.50 9.50 10.50 8 9 8 8 8 8 8.50 7.50 6.50 7 7 8 9 9 8 8 8 8.30 8.10 46 47 39 36 40 53 34 40 37 42 34 40 41 39 2 2 3 2 1
5068 1 5 3 7 6 4 6 6 6 7 5 5 5 4.50 3.50 4.50 7.00 6 6 7 6 6 6 6.00 5.00 6.00 6 5 6 7 6 6 5 6 6.60 6.00 29 32 35 27 27 35 33 45 39 30 35 37 32 33 2 3 3 3 3
